filename,label
frame_0000.jpg,1
frame_0001.jpg,1
frame_0002.jpg,1
frame_0003.jpg,1
frame_0004.jpg,1
frame_0005.jpg,1
frame_0006.jpg,1
frame_0007.jpg,1
frame_0008.jpg,1
frame_0009.jpg,1
frame_0010.jpg,1
frame_0011.jpg,1
frame_0012.jpg,1
frame_0013.jpg,1
frame_0014.jpg,1
frame_0015.jpg,1
frame_0016.jpg,1
frame_0017.jpg,1
frame_0018.jpg,1
frame_0019.jpg,1
frame_0020.jpg,1
frame_0021.jpg,1
frame_0022.jpg,1
frame_0023.jpg,1
frame_0024.jpg,1
frame_0025.jpg,1
frame_0026.jpg,1
frame_0027.jpg,1
frame_0028.jpg,1
frame_0029.jpg,1
frame_0030.jpg,1
frame_0031.jpg,1
frame_0032.jpg,1
frame_0033.jpg,1
frame_0034.jpg,1
frame_0035.jpg,1
frame_0036.jpg,1
frame_0037.jpg,1
frame_0038.jpg,1
frame_0039.jpg,1
frame_0040.jpg,1
frame_0041.jpg,1
frame_0042.jpg,1
frame_0043.jpg,1
frame_0044.jpg,1
frame_0045.jpg,1
frame_0046.jpg,1
frame_0047.jpg,1
frame_0048.jpg,1
frame_0049.jpg,1
frame_0050.jpg,1
frame_0051.jpg,1
frame_0052.jpg,1
frame_0053.jpg,1
frame_0054.jpg,1
frame_0055.jpg,1
frame_0056.jpg,1
frame_0057.jpg,1
frame_0058.jpg,1
frame_0059.jpg,1
frame_0060.jpg,1
frame_0061.jpg,1
frame_0062.jpg,1
frame_0063.jpg,1
frame_0064.jpg,1
frame_0065.jpg,1
frame_0066.jpg,1
frame_0067.jpg,1
frame_0068.jpg,1
frame_0069.jpg,1
frame_0070.jpg,1
frame_0071.jpg,1
frame_0072.jpg,1
frame_0073.jpg,1
frame_0074.jpg,1
frame_0075.jpg,1
frame_0076.jpg,1
frame_0077.jpg,1
frame_0078.jpg,1
frame_0079.jpg,1
frame_0080.jpg,1
frame_0081.jpg,1
frame_0082.jpg,1
frame_0083.jpg,1
frame_0084.jpg,1
frame_0085.jpg,1
frame_0086.jpg,1
frame_0087.jpg,1
frame_0088.jpg,1
frame_0089.jpg,1
frame_0090.jpg,1
frame_0091.jpg,1
frame_0092.jpg,1
frame_0093.jpg,1
frame_0094.jpg,1
frame_0095.jpg,1
frame_0096.jpg,1
frame_0097.jpg,1
frame_0098.jpg,1
frame_0099.jpg,1
frame_0100.jpg,1
frame_0101.jpg,1
frame_0102.jpg,1
frame_0103.jpg,1
frame_0104.jpg,1
frame_0105.jpg,1
frame_0106.jpg,1
frame_0107.jpg,1
frame_0108.jpg,1
frame_0109.jpg,1
frame_0110.jpg,1
frame_0111.jpg,1
frame_0112.jpg,1
frame_0113.jpg,1
frame_0114.jpg,1
frame_0115.jpg,1
frame_0116.jpg,1
frame_0117.jpg,1
frame_0118.jpg,1
frame_0119.jpg,1
frame_0120.jpg,1
frame_0121.jpg,1
frame_0122.jpg,1
frame_0123.jpg,1
frame_0124.jpg,1
frame_0125.jpg,1
frame_0126.jpg,1
frame_0127.jpg,1
frame_0128.jpg,1
frame_0129.jpg,1
frame_0130.jpg,1
frame_0131.jpg,1
frame_0132.jpg,1
frame_0133.jpg,1
frame_0134.jpg,1
frame_0135.jpg,1
frame_0136.jpg,1
frame_0137.jpg,1
frame_0138.jpg,1
frame_0139.jpg,1
frame_0140.jpg,1
frame_0141.jpg,1
frame_0142.jpg,1
frame_0143.jpg,1
frame_0144.jpg,1
frame_0145.jpg,1
frame_0146.jpg,1
frame_0147.jpg,1
frame_0148.jpg,1
frame_0149.jpg,1
frame_0150.jpg,1
frame_0151.jpg,1
frame_0152.jpg,1
frame_0153.jpg,1
frame_0154.jpg,1
frame_0155.jpg,1
frame_0156.jpg,1
frame_0157.jpg,1
frame_0158.jpg,1
frame_0159.jpg,1
frame_0160.jpg,1
frame_0161.jpg,1
frame_0162.jpg,1
frame_0163.jpg,1
frame_0164.jpg,1
frame_0165.jpg,1
frame_0166.jpg,1
frame_0167.jpg,1
frame_0168.jpg,1
frame_0169.jpg,1
frame_0170.jpg,1
frame_0171.jpg,1
frame_0172.jpg,1
frame_0173.jpg,1
frame_0174.jpg,1
frame_0175.jpg,1
frame_0176.jpg,1
frame_0177.jpg,1
frame_0178.jpg,1
frame_0179.jpg,1
frame_0180.jpg,1
frame_0181.jpg,1
frame_0182.jpg,1
frame_0183.jpg,1
frame_0184.jpg,1
frame_0185.jpg,1
frame_0186.jpg,1
frame_0187.jpg,1
frame_0188.jpg,1
frame_0189.jpg,1
frame_0190.jpg,1
frame_0191.jpg,1
frame_0192.jpg,1
frame_0193.jpg,1
frame_0194.jpg,1
frame_0195.jpg,1
frame_0196.jpg,1
frame_0197.jpg,1
frame_0198.jpg,1
frame_0199.jpg,1
frame_0200.jpg,1
frame_0201.jpg,1
frame_0202.jpg,1
frame_0203.jpg,1
frame_0204.jpg,1
frame_0205.jpg,1
frame_0206.jpg,1
frame_0207.jpg,1
frame_0208.jpg,1
frame_0209.jpg,1
frame_0210.jpg,1
frame_0211.jpg,1
frame_0212.jpg,1
frame_0213.jpg,1
frame_0214.jpg,1
frame_0215.jpg,1
frame_0216.jpg,1
frame_0217.jpg,1
frame_0218.jpg,1
frame_0219.jpg,1
frame_0220.jpg,1
frame_0221.jpg,1
frame_0222.jpg,1
frame_0223.jpg,1
frame_0224.jpg,1
frame_0225.jpg,1
frame_0226.jpg,1
frame_0227.jpg,1
frame_0228.jpg,1
frame_0229.jpg,1
frame_0230.jpg,1
frame_0231.jpg,1
frame_0232.jpg,1
frame_0233.jpg,1
frame_0234.jpg,1
frame_0235.jpg,1
frame_0236.jpg,1
frame_0237.jpg,1
frame_0238.jpg,1
frame_0239.jpg,1
frame_0240.jpg,1
frame_0241.jpg,1
frame_0242.jpg,1
frame_0243.jpg,1
frame_0244.jpg,1
frame_0245.jpg,1
frame_0246.jpg,1
frame_0247.jpg,1
frame_0248.jpg,1
frame_0249.jpg,1
frame_0250.jpg,1
frame_0251.jpg,1
frame_0252.jpg,1
frame_0253.jpg,1
frame_0254.jpg,1
frame_0255.jpg,1
frame_0256.jpg,1
frame_0257.jpg,1
frame_0258.jpg,1
frame_0259.jpg,1
frame_0260.jpg,1
frame_0261.jpg,1
frame_0262.jpg,1
frame_0263.jpg,1
frame_0264.jpg,1
frame_0265.jpg,1
frame_0266.jpg,1
frame_0267.jpg,1
frame_0268.jpg,1
frame_0269.jpg,1
frame_0270.jpg,1
frame_0271.jpg,1
frame_0272.jpg,1
frame_0273.jpg,1
frame_0274.jpg,1
frame_0275.jpg,1
frame_0276.jpg,1
frame_0277.jpg,1
frame_0278.jpg,1
frame_0279.jpg,1
frame_0280.jpg,1
frame_0281.jpg,1
frame_0282.jpg,1
frame_0283.jpg,1
frame_0284.jpg,1
frame_0285.jpg,1
frame_0286.jpg,1
frame_0287.jpg,1
frame_0288.jpg,1
frame_0289.jpg,1
frame_0290.jpg,1
frame_0291.jpg,1
frame_0292.jpg,1
frame_0293.jpg,1
frame_0294.jpg,1
frame_0295.jpg,1
frame_0296.jpg,1
frame_0297.jpg,1
frame_0298.jpg,1
frame_0299.jpg,1
frame_0300.jpg,1
frame_0301.jpg,1
frame_0302.jpg,1
frame_0303.jpg,1
frame_0304.jpg,1
frame_0305.jpg,1
frame_0000.jpg,1
frame_0021.jpg,1
frame_0029.jpg,1
frame_0039.jpg,1
frame_0053.jpg,1
frame_0056.jpg,1
frame_0061.jpg,1
frame_0063.jpg,1
frame_0064.jpg,1
frame_0066.jpg,1
frame_0068.jpg,1
frame_0071.jpg,1
frame_0074.jpg,1
frame_0080.jpg,1
frame_0082.jpg,1
frame_0084.jpg,1
frame_0085.jpg,1
frame_0087.jpg,1
frame_0095.jpg,1
frame_0103.jpg,1
frame_0106.jpg,1
frame_0120.jpg,1
frame_0121.jpg,1
frame_0122.jpg,1
frame_0126.jpg,1
frame_0137.jpg,1
frame_0138.jpg,1
frame_0140.jpg,1
frame_0143.jpg,1
frame_0144.jpg,1
frame_0153.jpg,1
frame_0154.jpg,1
frame_0179.jpg,1
frame_0181.jpg,1
frame_0185.jpg,1
frame_0186.jpg,1
frame_0194.jpg,1
frame_0200.jpg,1
frame_0202.jpg,1
frame_0204.jpg,1
frame_0205.jpg,1
frame_0209.jpg,1
frame_0211.jpg,1
frame_0223.jpg,1
frame_0232.jpg,1
frame_0247.jpg,1
frame_0257.jpg,1
frame_0258.jpg,1
frame_0260.jpg,1
frame_0262.jpg,1
frame_0264.jpg,1
frame_0269.jpg,1
frame_0271.jpg,1
frame_0273.jpg,1
frame_0279.jpg,1
frame_0283.jpg,1
frame_0284.jpg,1
frame_0289.jpg,1
frame_0294.jpg,1
frame_0300.jpg,1
frame_0301.jpg,1
frame_0007.jpg,1
frame_0010.jpg,1
frame_0033.jpg,1
frame_0035.jpg,1
frame_0051.jpg,1
frame_0055.jpg,1
frame_0067.jpg,1
frame_0070.jpg,1
frame_0079.jpg,1
frame_0089.jpg,1
frame_0100.jpg,1
frame_0107.jpg,1
frame_0113.jpg,1
frame_0135.jpg,1
frame_0145.jpg,1
frame_0150.jpg,1
frame_0151.jpg,1
frame_0152.jpg,1
frame_0158.jpg,1
frame_0162.jpg,1
frame_0168.jpg,1
frame_0206.jpg,1
frame_0212.jpg,1
frame_0230.jpg,1
frame_0231.jpg,1
frame_0241.jpg,1
frame_0250.jpg,1
frame_0274.jpg,1
frame_0291.jpg,1
frame_0303.jpg,1
frame_0305.jpg,1
frame_0000.jpg,0
frame_0001.jpg,0
frame_0002.jpg,0
frame_0003.jpg,0
frame_0004.jpg,0
frame_0005.jpg,0
frame_0006.jpg,0
frame_0007.jpg,0
frame_0008.jpg,0
frame_0009.jpg,0
frame_0010.jpg,0
frame_0011.jpg,0
frame_0012.jpg,0
frame_0013.jpg,0
frame_0014.jpg,0
frame_0015.jpg,0
frame_0016.jpg,0
frame_0017.jpg,0
frame_0018.jpg,0
frame_0019.jpg,0
frame_0020.jpg,0
frame_0021.jpg,0
frame_0022.jpg,0
frame_0023.jpg,0
frame_0024.jpg,0
frame_0025.jpg,0
frame_0026.jpg,0
frame_0027.jpg,0
frame_0028.jpg,0
frame_0029.jpg,0
frame_0030.jpg,0
frame_0031.jpg,0
frame_0032.jpg,0
frame_0033.jpg,0
frame_0034.jpg,0
frame_0035.jpg,0
frame_0036.jpg,0
frame_0037.jpg,0
frame_0038.jpg,0
frame_0039.jpg,0
frame_0040.jpg,0
frame_0041.jpg,0
frame_0042.jpg,0
frame_0043.jpg,0
frame_0044.jpg,0
frame_0045.jpg,0
frame_0046.jpg,0
frame_0047.jpg,0
frame_0048.jpg,0
frame_0049.jpg,0
frame_0050.jpg,0
frame_0051.jpg,0
frame_0052.jpg,0
frame_0053.jpg,0
frame_0054.jpg,0
frame_0055.jpg,0
frame_0056.jpg,0
frame_0057.jpg,0
frame_0058.jpg,0
frame_0059.jpg,0
frame_0060.jpg,0
frame_0061.jpg,0
frame_0062.jpg,0
frame_0063.jpg,0
frame_0064.jpg,0
frame_0065.jpg,0
frame_0066.jpg,0
frame_0067.jpg,0
frame_0068.jpg,0
frame_0069.jpg,0
frame_0070.jpg,0
frame_0071.jpg,0
frame_0072.jpg,0
frame_0073.jpg,0
frame_0074.jpg,0
frame_0075.jpg,0
frame_0076.jpg,0
frame_0077.jpg,0
frame_0078.jpg,0
frame_0079.jpg,0
frame_0080.jpg,0
frame_0081.jpg,0
frame_0082.jpg,0
frame_0083.jpg,0
frame_0084.jpg,0
frame_0085.jpg,0
frame_0086.jpg,0
frame_0087.jpg,0
frame_0088.jpg,0
frame_0089.jpg,0
frame_0090.jpg,0
frame_0091.jpg,0
frame_0092.jpg,0
frame_0093.jpg,0
frame_0094.jpg,0
frame_0095.jpg,0
frame_0096.jpg,0
frame_0097.jpg,0
frame_0098.jpg,0
frame_0099.jpg,0
frame_0100.jpg,0
frame_0101.jpg,0
frame_0102.jpg,0
frame_0103.jpg,0
frame_0104.jpg,0
frame_0105.jpg,0
frame_0106.jpg,0
frame_0107.jpg,0
frame_0108.jpg,0
frame_0109.jpg,0
frame_0110.jpg,0
frame_0111.jpg,0
frame_0112.jpg,0
frame_0113.jpg,0
frame_0114.jpg,0
frame_0115.jpg,0
frame_0116.jpg,0
frame_0117.jpg,0
frame_0118.jpg,0
frame_0119.jpg,0
frame_0120.jpg,0
frame_0121.jpg,0
frame_0122.jpg,0
frame_0123.jpg,0
frame_0124.jpg,0
frame_0125.jpg,0
frame_0126.jpg,0
frame_0127.jpg,0
frame_0128.jpg,0
frame_0129.jpg,0
frame_0130.jpg,0
frame_0131.jpg,0
frame_0132.jpg,0
frame_0133.jpg,0
frame_0134.jpg,0
frame_0135.jpg,0
frame_0136.jpg,0
frame_0137.jpg,0
frame_0138.jpg,0
frame_0139.jpg,0
frame_0140.jpg,0
frame_0141.jpg,0
frame_0142.jpg,0
frame_0143.jpg,0
frame_0144.jpg,0
frame_0145.jpg,0
frame_0146.jpg,0
frame_0147.jpg,0
frame_0148.jpg,0
frame_0149.jpg,0
frame_0150.jpg,0
frame_0151.jpg,0
frame_0152.jpg,0
frame_0153.jpg,0
frame_0154.jpg,0
frame_0155.jpg,0
frame_0156.jpg,0
frame_0157.jpg,0
frame_0158.jpg,0
frame_0159.jpg,0
frame_0160.jpg,0
frame_0161.jpg,0
frame_0162.jpg,0
frame_0163.jpg,0
frame_0164.jpg,0
frame_0165.jpg,0
frame_0166.jpg,0
frame_0167.jpg,0
frame_0168.jpg,0
frame_0169.jpg,0
frame_0170.jpg,0
frame_0171.jpg,0
frame_0172.jpg,0
frame_0173.jpg,0
frame_0174.jpg,0
frame_0175.jpg,0
frame_0176.jpg,0
frame_0177.jpg,0
frame_0178.jpg,0
frame_0179.jpg,0
frame_0180.jpg,0
frame_0181.jpg,0
frame_0182.jpg,0
frame_0183.jpg,0
frame_0184.jpg,0
frame_0185.jpg,0
frame_0186.jpg,0
frame_0187.jpg,0
frame_0188.jpg,0
frame_0189.jpg,0
frame_0190.jpg,0
frame_0191.jpg,0
frame_0192.jpg,0
frame_0193.jpg,0
frame_0194.jpg,0
frame_0195.jpg,0
frame_0196.jpg,0
frame_0197.jpg,0
frame_0198.jpg,0
frame_0199.jpg,0
frame_0200.jpg,0
frame_0201.jpg,0
frame_0202.jpg,0
frame_0203.jpg,0
frame_0204.jpg,0
frame_0205.jpg,0
frame_0206.jpg,0
frame_0207.jpg,0
frame_0208.jpg,0
frame_0209.jpg,0
frame_0210.jpg,0
frame_0211.jpg,0
frame_0212.jpg,0
frame_0213.jpg,0
frame_0214.jpg,0
frame_0215.jpg,0
frame_0216.jpg,0
frame_0217.jpg,0
frame_0218.jpg,0
frame_0219.jpg,0
frame_0220.jpg,0
frame_0221.jpg,0
frame_0222.jpg,0
frame_0223.jpg,0
frame_0224.jpg,0
frame_0225.jpg,0
frame_0226.jpg,0
frame_0227.jpg,0
frame_0228.jpg,0
frame_0229.jpg,0
frame_0230.jpg,0
frame_0231.jpg,0
frame_0232.jpg,0
frame_0233.jpg,0
frame_0234.jpg,0
frame_0235.jpg,0
frame_0236.jpg,0
frame_0237.jpg,0
frame_0238.jpg,0
frame_0239.jpg,0
frame_0240.jpg,0
frame_0241.jpg,0
frame_0242.jpg,0
frame_0243.jpg,0
frame_0244.jpg,0
frame_0245.jpg,0
frame_0246.jpg,0
frame_0247.jpg,0
frame_0248.jpg,0
frame_0249.jpg,0
frame_0250.jpg,0
frame_0251.jpg,0
